Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
00030	TKZ26913.1	GCA_005518235.1	+	97666	99108	-1734	-292	71	TKZ26915.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	97327	97596	-222	47	75	TKZ26914.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	96930	97373	1	444	80	TKZ26913.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	95953	96918	456	1421	78	TKZ26912.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	95397	95834	1540	1977	0	TKZ26911.1	DUF433 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	94781	95374	2000	2593	0	TKZ26910.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	94531	94809	2565	2843	0	TKZ26909.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007

00031	WP_073607616.1	GCF_001904775.1	-	154656	155006	-1453	-1103	48	WP_073607620.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	-	154258	154461	-908	-705	47	WP_073607619.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	+	154052	154183	-630	-499	46	WP_073607618.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	+	153585	153863	-310	-32	75	WP_073607617.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	+	153205	153552	1	348	80	WP_073607616.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	+	152171	153154	399	1382	78	WP_073607615.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	-	151087	151953	1600	2466	7	WP_073607614.1	6-carboxytetrahydropterin synthase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	+	150274	150690	2863	3279	8	WP_073607613.1	DUF4278 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue
00031	WP_073607616.1	GCF_001904775.1	-	149566	150048	3505	3987	0	WP_073607612.1	Cys-tRNA(Pro) deacylase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium tenue

00032	WP_080808153.1	GCF_002075285.3	-	1683975	1684304	-1437	-1108	48	WP_080808148.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	-	1683478	1683681	-814	-611	47	WP_080808173.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	+	1683271	1683402	-535	-404	46	WP_080808177.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	+	1682835	1683089	-222	32	75	WP_088429435.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	+	1682459	1682866	1	408	80	WP_080808153.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	+	1681455	1682405	462	1412	78	WP_080808156.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	-	1680567	1681451	1416	2300	0	WP_080808159.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	-	1679956	1680531	2336	2911	0	WP_088429433.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris
00032	WP_080808153.1	GCF_002075285.3	+	1679052	1679735	3132	3815	0	WP_088429431.1	nitrogenase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Halomicronema	Halomicronema hongdechloris

00033	ACL45117.1	GCA_000022045.1	+	2731340	2732074	-3271	-2537	0	ACL45121.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	-	2730567	2731331	-2528	-1764	0	ACL45120.1	conserved hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	-	2729438	2730511	-1708	-635	0	ACL45119.1	conserved hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	+	2728795	2729043	-240	8	75	ACL45118.1	ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	+	2728431	2728802	1	372	80	ACL45117.1	conserved hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	+	2728248	2728421	382	555	77	ACL45116.1	ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	+	2727215	2728177	626	1588	78	ACL45115.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	+	2726774	2727184	1619	2029	79	ACL45114.1	conserved hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425
00033	ACL45117.1	GCA_000022045.1	-	2726206	2726661	2142	2597	0	ACL45113.1	protein of unknown function DUF306 Meta and HslJ	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. PCC 7425

00034	AFY81343.1	GCA_000317105.1	-	2035435	2037873	-4940	-2502	0	AFY81339.1	uncharacterized protein containing a von Willebrand factor type A (vWA) domain	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	-	2038033	2038218	-2342	-2157	0	AFY81340.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	+	2038428	2039858	-1947	-517	71	AFY81341.1	signal recognition particle subunit FFH/SRP54 (srp54)	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	+	2040135	2040395	-240	20	75	AFY81342.1	SSU ribosomal protein S16P	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	+	2040376	2040813	1	438	80	AFY81343.1	putative RNA-binding protein (contains KH domain)	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	+	2041011	2041964	636	1589	78	AFY81344.1	phosphate starvation-inducible protein PhoH%2C predicted ATPase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	+	2041984	2042745	1609	2370	70	AFY81345.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	+	2043123	2044880	2748	4505	69	AFY81346.1	ABC-type multidrug transport system%2C ATPase and permease component	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304
00034	AFY81343.1	GCA_000317105.1	-	2044924	2045382	4549	5007	0	AFY81347.1	cytochrome c%2C mono- and diheme variants family	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria acuminata PCC 6304

00035	KOR37720.1	GCA_001276715.1	-	23257	23460	-7100	-6897	0	KOR37594.1	8-amino-7-oxononanoate synthase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	24008	27721	-6349	-2636	59	KOR37595.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	28433	29890	-1924	-467	71	KOR37596.1	signal recognition particle	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	30063	30329	-294	-28	75	KOR37597.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	30358	30756	1	399	80	KOR37720.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	31053	32006	696	1649	78	KOR37598.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	32239	32655	1882	2298	0	KOR37599.1	fatty-acid oxidation protein subunit alpha	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	+	32643	33014	2286	2657	0	KOR37600.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001
00035	KOR37720.1	GCA_001276715.1	-	33084	33296	2727	2939	0	KOR37601.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Planktothricoides	Planktothricoides sp. SR001

00036	KST67722.1	GCA_001456025.1	-	139243	139485	-4869	-4627	0	KST67726.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	-	138053	139192	-4576	-3437	61	KST67725.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	+	135155	136612	-1996	-539	71	KST67724.1	signal recognition particle	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	+	134596	134856	-240	20	75	KST67723.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	+	134193	134615	1	423	80	KST67722.1	RNA-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	+	132710	133666	950	1906	78	KST67721.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	+	132280	132684	1932	2336	79	KST67720.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	-	131444	131812	2804	3172	0	KST67831.1	diacylglyceryl transferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008
00036	KST67722.1	GCA_001456025.1	-	129957	130508	4108	4659	0	KST67719.1	GTPase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Mastigocoleus	Mastigocoleus testarum BC008

00037	OLP20417.1	GCA_001939115.1	+	84462	85415	-3727	-2774	57	OLP20297.1	asparaginase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	-	83675	84229	-2541	-1987	0	OLP20296.1	peroxiredoxin	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	+	82077	83540	-1852	-389	71	OLP20295.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	+	81719	81967	-279	-31	75	OLP20294.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	+	81277	81687	1	411	80	OLP20417.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	+	81065	81238	450	623	77	OLP20416.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	+	79938	80894	794	1750	78	OLP20293.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	+	79186	79731	1957	2502	58	OLP20292.1	phycobiliprotein lyase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'
00037	OLP20417.1	GCA_001939115.1	-	77432	79177	2511	4256	0	OLP20291.1	flavin oxidoreductase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. 'hensonii'

00038	OUC15092.1	GCA_002148405.1	-	14848	15423	-3994	-3419	0	OUC15095.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	-	13546	14742	-3313	-2117	56	OUC15101.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	+	11919	13391	-1962	-490	71	OUC15094.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	+	11487	11726	-297	-58	75	OUC15093.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	+	11075	11428	1	354	80	OUC15092.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	+	10703	10876	553	726	77	OUC15091.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	+	9534	10490	939	1895	78	OUC15090.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	+	8254	9384	2045	3175	73	OUC15100.1	SAM-dependent methyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d
00038	OUC15092.1	GCA_002148405.1	-	7324	7881	3548	4105	0	OUC15089.1	HPP family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Alkalinema	Alkalinema sp. CACIAM 70d

00039	PSP15035.1	GCA_003021435.1	+	7351	8187	-4328	-3492	52	PSP15039.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	5978	6781	-2922	-2119	0	PSP15038.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	4150	5610	-1751	-291	71	PSP15037.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	3848	4099	-240	11	75	PSP15036.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	3475	3858	1	384	80	PSP15035.1	RNA-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	2972	3268	591	887	0	PSP15034.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	2569	2829	1030	1290	53	PSP15033.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	-	2105	2548	1311	1754	54	PSP15032.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12
00039	PSP15035.1	GCA_003021435.1	+	1262	1957	1902	2597	0	PSP15031.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium SW_11_48_12

00040	PSP17127.1	GCA_003022125.1	-	16747	18123	-3653	-2277	0	PSP17131.1	16S rRNA (cytosine(967)-C(5))-methyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	-	16463	16657	-2187	-1993	50	PSP17130.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	+	14777	16207	-1737	-307	71	PSP17129.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	+	14459	14710	-240	11	75	PSP17128.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	+	14134	14469	1	336	80	PSP17127.1	RNA-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	+	13790	14050	420	680	53	PSP17126.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	-	13339	13767	703	1131	54	PSP17125.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	-	12418	13284	1186	2052	51	PSP17124.1	shikimate dehydrogenase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29
00040	PSP17127.1	GCA_003022125.1	+	10833	12344	2126	3637	0	PSP17123.1	glycerol kinase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium QS_8_64_29

00041	PZD71832.1	GCA_003231495.1	-	148849	149727	-4022	-3144	49	PZD71786.1	Soluble epoxide hydrolase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	-	147710	148804	-3099	-2005	73	PZD71762.1	Demethylmenaquinone methyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	+	146135	147592	-1887	-430	71	PZD71742.1	Signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	+	145719	145970	-265	-14	75	PZD71844.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	+	145330	145704	1	375	80	PZD71832.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	+	144300	145259	446	1405	78	PZD71777.1	PhoH-like protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	+	144115	144213	1492	1590	0	PZD71855.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	-	143585	144028	1677	2120	0	PZD71827.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774
00041	PZD71832.1	GCA_003231495.1	-	143173	143442	2263	2532	0	PZD71841.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Acaryochloris	Acaryochloris sp. RCC1774

00042	RMG07956.1	GCA_003695795.1	-	1667	2713	-3435	-2389	0	RMG07953.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	2801	3373	-2301	-1729	0	RMG07954.1	TerD family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	3548	4681	-1554	-421	0	RMG07964.1	succinate--CoA ligase subunit beta	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	4880	5140	-222	38	75	RMG07955.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	5103	5495	1	393	80	RMG07956.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	5555	6526	453	1424	78	RMG07957.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	6986	9991	1884	4889	0	RMG07958.1	phosphoenolpyruvate carboxylase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	10091	10354	4989	5252	10000	D6728_15585	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055
00042	RMG07956.1	GCA_003695795.1	+	10737	11510	5635	6408	0	RMG07959.1	ZIP family metal transporter	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J055

00043	TVQ19912.1	GCA_007694125.1	+	20150	21421	-4474	-3203	0	TVQ19927.1	PDZ domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
00043	TVQ19912.1	GCA_007694125.1	+	19181	20038	-3091	-2234	0	TVQ19915.1	urease accessory protein UreD	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
00043	TVQ19912.1	GCA_007694125.1	+	17599	19077	-2130	-652	71	TVQ19914.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. DLM2.Bin15
