Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	OJF16653.1	GCA_001884825.1	+	3556	3885	-2067	-1738	61	OJF16657.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	3916	5259	-1707	-364	99	OJF16651.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	5307	5582	-316	-41	109	OJF16652.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	5624	5881	1	258	112	OJF16653.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	5893	6420	270	797	64	OJF16654.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	6417	7205	794	1582	63	OJF16655.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	7220	7564	1597	1941	60	OJF16658.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1
Type	OJF16653.1	GCA_001884825.1	+	7751	8320	2128	2697	65	OJF16659.1	signal peptidase I	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae bacterium G1

Type	OFW67048.1	GCA_001767615.1	+	5566	6267	-3216	-2515	10000	A2Y74_00605	pseudogene	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	5032	5548	-2497	-1981	10000	A2Y74_00600	pseudogene	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	3310	4644	-1593	-259	99	OFW67050.1	signal recognition particle protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	3051	3293	-242	0	109	OFW67049.1	30S ribosomal protein S16	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	2820	3050	1	231	112	OFW67048.1	hypothetical protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	2263	2814	237	788	64	OFW67047.1	16S rRNA processing protein RimM	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	1517	2266	785	1534	10000	A2Y74_00575	pseudogene	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	+	864	1436	1615	2187	65	OFW67046.1	signal peptidase I	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9
Type	OFW67048.1	GCA_001767615.1	-	217	807	2244	2834	0	OFW67045.1	hypothetical protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium RBG_13_63_9

Type	TML43051.1	GCA_005884125.1	+	129	1811	-4765	-3083	0	TML43038.1	hypothetical protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	-	2207	2362	-2687	-2532	10000	E6G27_02450	pseudogene	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	2996	4441	-1898	-453	99	TML43039.1	signal recognition particle protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	4492	4776	-402	-118	109	TML43040.1	30S ribosomal protein S16	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	4895	5128	1	234	112	TML43051.1	KH domain-containing protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	5141	5698	247	804	64	TML43041.1	16S rRNA processing protein RimM	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	5710	6471	816	1577	63	TML43042.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	6468	6818	1574	1924	60	TML43043.1	50S ribosomal protein L19	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TML43051.1	GCA_005884125.1	+	6856	7569	1962	2675	65	TML43044.1	signal peptidase I	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium

Type	WP_131926248.1	GCF_004341825.1	+	60478	61470	-3127	-2135	99	WP_131926240.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	61574	61903	-2031	-1702	61	WP_131926242.1	YlxM family DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	61923	63281	-1682	-324	99	WP_131926244.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	63318	63572	-287	-33	109	WP_131926246.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	63606	63833	1	228	112	WP_131926248.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	63858	64391	253	786	64	WP_131926250.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	64400	65146	795	1541	63	WP_131926357.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	65258	65608	1653	2003	60	WP_131926252.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea
Type	WP_131926248.1	GCF_004341825.1	+	65693	66274	2088	2669	65	WP_131926254.1	signal peptidase I	Bacteria	Firmicutes	Bacilli	Bacillales	Hazenella	Hazenella coriacea

Type	TMM01377.1	GCA_005888335.1	+	27021	27629	-3681	-3073	0	TMM01381.1	O-methyltransferase	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	-	25688	26869	-2921	-1740	0	TMM01380.1	sensor histidine kinase	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	24293	25624	-1676	-345	99	TMM01379.1	signal recognition particle protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	23955	24200	-252	-7	109	TMM01378.1	30S ribosomal protein S16	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	23714	23947	1	234	112	TMM01377.1	KH domain-containing protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	23224	23739	209	724	64	TMM01376.1	16S rRNA processing protein RimM	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	22515	23207	741	1433	63	TMM01375.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	22138	22482	1466	1810	10000	E6G10_13225	pseudogene	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMM01377.1	GCA_005888335.1	+	21317	21922	2026	2631	65	TMM01374.1	signal peptidase I	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium

Type	WP_091351128.1	GCF_900111575.1	+	11052	11576	-3144	-2620	0	WP_091351131.1	RNA polymerase sigma factor	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	10102	10431	-1999	-1670	61	WP_091351130.1	hypothetical protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	8762	10093	-1661	-330	99	WP_091351129.1	signal recognition particle protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	8450	8698	-266	-18	109	WP_072905433.1	30S ribosomal protein S16	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	8201	8431	1	231	112	WP_091351128.1	KH domain-containing protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	7664	8158	274	768	64	WP_091351127.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	6966	7667	765	1466	63	WP_091351126.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	6508	6852	1580	1924	60	WP_091351125.1	50S ribosomal protein L19	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii
Type	WP_091351128.1	GCF_900111575.1	+	5927	6436	1996	2505	65	WP_091351124.1	signal peptidase I	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerobranca	Anaerobranca gottschalkii

Type	WP_092478849.1	GCF_900111595.1	+	15250	16707	-3850	-2393	0	WP_092478851.1	methyl-accepting chemotaxis protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	14764	15102	-2245	-1907	61	WP_092478868.1	DNA-binding protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	13409	14749	-1892	-552	99	WP_092478867.1	signal recognition particle protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	13030	13272	-415	-173	109	WP_092478850.1	30S ribosomal protein S16	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	12626	12856	1	231	112	WP_092478849.1	KH domain-containing protein	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	11993	12508	349	864	64	WP_092478848.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	11255	11977	880	1602	63	WP_092478847.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	10772	11119	1738	2085	60	WP_092478846.1	50S ribosomal protein L19	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum
Type	WP_092478849.1	GCF_900111595.1	+	10044	10634	2223	2813	65	WP_092478845.1	signal peptidase I	Bacteria	Firmicutes	Clostridia	Eubacteriales	[Clostridium]	[Clostridium] polysaccharolyticum

Type	WP_044642606.1	GCF_000942395.1	-	950323	951243	-3239	-2319	0	WP_044642602.1	hypothetical protein	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	951535	951864	-2027	-1698	61	WP_187118726.1	YlxM family DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	951893	953239	-1669	-323	99	WP_044642604.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	953275	953532	-287	-30	109	WP_044642605.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	953563	953790	1	228	112	WP_044642606.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	953793	954335	231	773	64	WP_044642607.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	954345	955085	783	1523	63	WP_044642966.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	955194	955538	1632	1976	60	WP_044642608.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis
Type	WP_044642606.1	GCF_000942395.1	+	955856	956344	2294	2782	65	WP_044642967.1	signal peptidase I	Bacteria	Firmicutes	Bacilli	Bacillales	Risungbinella	Risungbinella massiliensis

Type	TMK87268.1	GCA_005885015.1	+	12255	12743	-4027	-3539	0	TMK87280.1	hypothetical protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	-	10513	12128	-3412	-1797	0	TMK87271.1	GAF domain-containing protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	9075	10451	-1735	-359	99	TMK87270.1	signal recognition particle protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	8719	9021	-305	-3	109	TMK87269.1	30S ribosomal protein S16	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	8479	8715	1	237	112	TMK87268.1	KH domain-containing protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	8003	8482	234	713	64	TMK87267.1	16S rRNA processing protein RimM	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	7281	7967	749	1435	63	TMK87279.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	6796	7200	1516	1920	60	TMK87266.1	50S ribosomal protein L19	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	TMK87268.1	GCA_005885015.1	+	5965	6552	2164	2751	65	TMK87278.1	signal peptidase I	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium

Type	PLS75815.1	GCA_002861595.1	+	3666	4241	-2691	-2116	0	PLS75814.1	Uma2 family endonuclease	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	4294	4620	-2063	-1737	0	PLS75802.1	hypothetical protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	4672	6042	-1685	-315	99	PLS75803.1	signal recognition particle protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	6074	6343	-283	-14	109	PLS75804.1	30S ribosomal protein S16	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	6358	6678	1	321	112	PLS75815.1	RNA-binding protein	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	6684	7142	327	785	64	PLS75805.1	16S rRNA processing protein RimM	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	7204	7980	847	1623	63	PLS75806.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	7967	8317	1610	1960	60	PLS75807.1	50S ribosomal protein L19	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium
Type	PLS75815.1	GCA_002861595.1	+	8314	9000	1957	2643	65	PLS75808.1	signal peptidase I	Bacteria	Actinobacteria	Actinobacteria_na	Actinobacteria_na_na	Actinobacteria	Actinobacteria bacterium

Type	PKQ28811.1	GCA_002843005.1	+	8784	9920	-4273	-3137	99	PKQ28807.1	signal recognition particle-docking protein FtsY	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	9948	10961	-3109	-2096	0	PKQ28808.1	hypothetical protein	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	11384	12715	-1673	-342	99	PKQ28809.1	signal recognition particle protein	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	12754	13020	-303	-37	109	PKQ28810.1	30S ribosomal protein S16	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	13058	13288	1	231	112	PKQ28811.1	RNA-binding protein	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	13284	13835	227	778	64	PKQ28812.1	16S rRNA processing protein RimM	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	13871	14527	814	1470	63	PKQ28856.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	14598	14972	1541	1915	60	PKQ28857.1	50S ribosomal protein L19	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum
Type	PKQ28811.1	GCA_002843005.1	+	14992	15684	1935	2627	65	PKQ28813.1	signal peptidase I	Bacteria	Actinobacteria	Candidatus Geothermincolia	Candidatus Geothermincolales	Candidatus	Candidatus Anoxymicrobium japonicum

Type	WP_088005904.1	GCF_002167005.1	+	42021	43031	-3160	-2150	99	WP_088005901.1	signal recognition particle-docking protein FtsY	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	43099	43422	-2082	-1759	61	WP_088006011.1	putative DNA-binding protein	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	43439	44794	-1742	-387	99	WP_088005902.1	signal recognition particle protein	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	44895	45167	-286	-14	109	WP_088005903.1	30S ribosomal protein S16	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	45182	45418	1	237	112	WP_088005904.1	KH domain-containing protein	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	45504	46022	323	841	64	WP_088006012.1	ribosome maturation factor RimM	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	46019	46747	838	1566	63	WP_088005905.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	46876	47220	1695	2039	60	WP_088005906.1	50S ribosomal protein L19	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum
Type	WP_088005904.1	GCF_002167005.1	+	47311	47874	2130	2693	65	WP_088005907.1	signal peptidase I	Bacteria	Firmicutes	Bacilli	Bacillales	Indiicoccus	Indiicoccus explosivorum

Type	PCI38739.1	GCA_002401485.1	+	13325	14281	-3097	-2141	82	PCI38743.1	methionyl-tRNA formyltransferase	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	12320	13285	-2101	-1136	59	PCI38742.1	hypothetical protein	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	11604	12323	-1139	-420	58	PCI38741.1	ribulose-phosphate 3-epimerase	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	11187	11591	-407	-3	109	PCI38740.1	30S ribosomal protein S16	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	10956	11183	1	228	112	PCI38739.1	RNA-binding protein	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	10279	10947	237	905	63	PCI38738.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	9809	10240	944	1375	60	PCI38737.1	50S ribosomal protein L19	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	9180	9794	1390	2004	57	PCI38736.1	ribonuclease HII	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium
Type	PCI38739.1	GCA_002401485.1	+	8830	9201	1983	2354	56	PCI38747.1	YraN family protein	Bacteria	Elusimicrobia	Elusimicrobia_na	Elusimicrobia_na_na	Elusimicrobia	Elusimicrobia bacterium

Type	KQC14147.1	GCA_001412365.1	+	6501	8564	-4890	-2827	0	KQC14143.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	8549	9703	-2842	-1688	0	KQC14144.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	9742	11067	-1649	-324	99	KQC14145.1	signal recognition particle	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	11133	11378	-258	-13	109	KQC14146.1	30S ribosomal protein S16	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	11392	11646	1	255	112	KQC14147.1	RNA-binding protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	11705	12382	314	991	63	KQC14148.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	12390	12734	999	1343	60	KQC14149.1	50S ribosomal protein L19	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
Type	KQC14147.1	GCA_001412365.1	+	12737	13375	1346	1984	57	KQC14150.1	hypothetical protein	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonas	Desulfuromonas sp. SDB
